Snap SubfindID redshift Mstar SFR IsCentral SubhaloMass SubhaloGrNr Mbh Mbhdot
40 31177 1.4955 3.980582e+10 12.2751 0 5.944460e+11 21 1.990617e+08 0.054903
40 31178 1.4955 3.075184e+10 42.9497 0 1.644802e+11 21 1.913028e+08 0.658519
40 31179 1.4955 2.792431e+10 0.0000 0 9.314031e+10 21 3.488617e+08 0.000020
40 31180 1.4955 9.592603e+09 0.9352 0 1.871051e+11 21 7.770117e+07 0.008824
40 31181 1.4955 4.376132e+09 1.0038 0 1.436046e+11 21 2.036076e+07 0.004079
40 31183 1.4955 1.116267e+10 14.9213 0 4.454266e+10 21 4.079542e+07 0.050289
40 31184 1.4955 2.716266e+09 0.5853 0 9.261480e+10 21 9.237180e+06 0.001312
40 31186 1.4955 1.743185e+09 0.0957 0 8.064405e+10 21 4.442989e+06 0.001198
40 31187 1.4955 1.003131e+09 0.1714 0 6.643863e+10 21 1.532293e+06 0.000247
40 31188 1.4955 1.364451e+09 1.1633 0 5.551675e+10 21 4.282844e+06 0.002804
40 31189 1.4955 4.739035e+09 1.2380 0 4.319858e+10 21 2.413222e+06 0.000245
40 31190 1.4955 1.035848e+09 0.7225 0 4.584177e+10 21 1.990650e+06 0.000167
40 31192 1.4955 7.757694e+09 19.2364 0 1.059461e+10 21 0.000000e+00 0.000000
40 31194 1.4955 1.993518e+09 0.5743 0 2.641883e+10 21 7.601436e+06 0.010323
40 31196 1.4955 4.290587e+09 0.0000 0 7.869513e+09 21 0.000000e+00 0.000000
40 31198 1.4955 1.063757e+09 0.0000 0 2.810755e+10 21 0.000000e+00 0.000000
40 31200 1.4955 2.738435e+09 9.0337 0 4.946382e+09 21 0.000000e+00 0.000000
40 31202 1.4955 1.947782e+09 12.4191 0 4.268058e+09 21 0.000000e+00 0.000000
40 31207 1.4955 1.507619e+09 3.4640 0 3.493303e+09 21 0.000000e+00 0.000000
40 31211 1.4955 1.621289e+09 6.3122 0 3.137497e+09 21 0.000000e+00 0.000000
40 31212 1.4955 2.043553e+09 0.0000 0 2.426184e+09 21 0.000000e+00 0.000000
40 31222 1.4955 1.114116e+09 2.3863 0 2.171225e+09 21 0.000000e+00 0.000000
40 31855 1.4955 1.688236e+11 3.4398 1 1.830561e+13 22 1.187095e+09 0.013640
40 31856 1.4955 2.980916e+10 0.0000 0 1.457112e+12 22 3.768946e+08 0.001460
40 31857 1.4955 3.977798e+09 3.2072 0 2.995613e+11 22 4.015512e+06 0.004803
40 31858 1.4955 5.078341e+09 4.5122 0 2.419587e+11 22 1.675048e+07 0.005365
40 31859 1.4955 1.073069e+10 13.1338 0 2.105412e+11 22 4.096545e+07 0.023810
40 31860 1.4955 2.126710e+10 13.1577 0 1.145796e+11 22 1.237876e+08 0.082678
40 31861 1.4955 7.664345e+09 1.5234 0 1.357470e+11 22 1.964333e+07 0.010743
40 31862 1.4955 4.599962e+09 6.0505 0 1.446859e+11 22 8.654869e+06 0.005496
40 31863 1.4955 2.731586e+09 1.6793 0 1.061784e+11 22 4.696312e+06 0.008482
40 31864 1.4955 9.929406e+09 13.3181 0 4.825247e+10 22 2.865854e+07 0.039210
40 31865 1.4955 2.068428e+09 1.0032 0 8.638499e+10 22 4.474128e+06 0.003280
40 31866 1.4955 2.104788e+09 1.0474 0 1.011406e+11 22 2.448713e+06 0.000507
40 31868 1.4955 1.197770e+09 0.9910 0 5.108387e+10 22 0.000000e+00 0.000000
40 31876 1.4955 3.869106e+09 0.0000 0 1.200361e+10 22 0.000000e+00 0.000000
40 31878 1.4955 1.083213e+09 0.2911 0 2.378873e+10 22 0.000000e+00 0.000000
40 32938 1.4955 7.692927e+10 19.3853 1 9.213324e+12 23 5.088335e+08 0.002386
40 32939 1.4955 6.429148e+10 0.0110 0 4.831503e+12 23 4.325755e+08 0.002048
40 32940 1.4955 3.747738e+10 0.0051 0 7.594922e+11 23 2.094745e+08 0.001625
40 32941 1.4955 7.150182e+10 37.1356 0 4.415375e+11 23 2.112907e+08 0.094118
40 32942 1.4955 4.695265e+10 7.3121 0 4.309706e+11 23 1.782808e+08 0.001088
40 32943 1.4955 1.187458e+10 4.0657 0 3.525007e+11 23 2.061612e+07 0.001494
40 32944 1.4955 3.532295e+10 7.9894 0 2.039050e+11 23 1.634934e+08 0.046560
40 32945 1.4955 2.305826e+10 17.0960 0 1.375850e+11 23 6.675555e+07 0.130658
40 32946 1.4955 1.211776e+10 6.2154 0 1.391206e+11 23 5.591184e+07 0.060382
40 32947 1.4955 4.549710e+09 1.0582 0 1.350737e+11 23 1.830335e+07 0.002246
40 32948 1.4955 7.246722e+09 7.7984 0 9.504747e+10 23 4.119602e+07 0.035575
40 32949 1.4955 2.546154e+09 0.6776 0 8.442961e+10 23 3.353386e+06 0.002167
40 32950 1.4955 3.013858e+09 0.8373 0 4.913336e+10 23 8.061790e+06 0.003970
40 32951 1.4955 3.913839e+09 0.6056 0 3.603071e+10 23 1.596086e+07 0.005474
40 32957 1.4955 1.055518e+09 2.2214 0 1.367196e+10 23 3.995518e+06 0.006378
40 32959 1.4955 2.759666e+09 0.0596 0 8.102859e+09 23 0.000000e+00 0.000000
40 32960 1.4955 1.106338e+09 0.0000 0 1.875024e+10 23 2.243187e+06 0.000000
40 32962 1.4955 1.445332e+09 0.0000 0 4.602226e+09 23 0.000000e+00 0.000000
40 32963 1.4955 1.118411e+09 3.3530 0 2.827731e+09 23 0.000000e+00 0.000000
40 32967 1.4955 1.431012e+09 0.0665 0 1.871815e+09 23 0.000000e+00 0.000000
40 33644 1.4955 3.929039e+10 25.4326 1 4.980583e+12 24 1.445776e+08 0.055212
40 33645 1.4955 7.621152e+10 0.0401 0 3.425378e+12 24 3.812314e+08 0.004473
40 33646 1.4955 4.344605e+10 24.6332 0 1.863681e+12 24 1.481122e+08 0.211971
40 33647 1.4955 4.671605e+10 0.0052 0 1.823768e+12 24 3.230652e+08 0.000112
40 33648 1.4955 7.553079e+09 7.3035 0 8.301788e+11 24 2.251166e+07 0.062631
40 33649 1.4955 4.798896e+09 2.8802 0 4.559935e+11 24 2.092411e+07 0.010953
40 33650 1.4955 2.570676e+10 0.0038 0 2.316095e+11 24 2.123872e+08 0.004002
40 33651 1.4955 1.472532e+10 3.7753 0 2.881502e+11 24 6.134006e+07 0.062100
40 33652 1.4955 2.004453e+10 19.3487 0 6.770323e+10 24 1.129605e+08 0.140676
40 33653 1.4955 3.461461e+09 2.5238 0 1.709589e+11 24 4.350107e+06 0.006900
40 33654 1.4955 1.270350e+10 4.9048 0 7.710654e+10 24 1.484730e+08 0.025918
40 33655 1.4955 7.429109e+09 2.1418 0 8.814332e+10 24 7.189839e+07 0.015284
40 33656 1.4955 7.577493e+09 1.4014 0 8.612302e+10 24 4.708265e+07 0.008248
40 33657 1.4955 3.028594e+09 4.2538 0 7.956260e+10 24 2.687387e+06 0.003588
40 33658 1.4955 4.791075e+09 1.9393 0 3.099086e+10 24 0.000000e+00 0.000000
40 33659 1.4955 6.728316e+09 1.8181 0 2.128959e+10 24 3.688024e+07 0.024229
40 33663 1.4955 1.363292e+09 0.2822 0 3.393307e+10 24 3.765167e+06 0.002088
40 33665 1.4955 1.576594e+09 0.1847 0 2.039203e+10 24 5.224355e+06 0.001331
40 33666 1.4955 3.137350e+09 0.4732 0 1.348365e+10 24 4.466036e+06 0.003331
40 33685 1.4955 1.550112e+09 0.4612 0 2.282373e+09 24 0.000000e+00 0.000000
40 34593 1.4955 1.888652e+11 0.6724 1 1.361198e+13 25 1.398035e+09 0.001827
40 34594 1.4955 2.434783e+10 0.0000 0 9.356320e+11 25 3.233994e+08 0.000854
40 34595 1.4955 6.535031e+10 0.0280 0 3.847770e+11 25 3.705586e+08 0.000300
40 34596 1.4955 2.955491e+10 26.8141 0 4.879357e+11 25 8.767301e+07 0.042664
40 34597 1.4955 2.764357e+10 12.9947 0 3.975383e+11 25 1.133414e+08 0.038550
40 34598 1.4955 1.841636e+10 17.1753 0 1.628307e+11 25 6.461099e+07 0.026255
40 34599 1.4955 2.420662e+09 1.5824 0 1.661846e+11 25 2.851478e+06 0.003195
40 34600 1.4955 3.947967e+09 2.8691 0 9.692989e+10 25 2.594845e+06 0.001519
40 34601 1.4955 4.016876e+09 3.9838 0 9.674623e+10 25 1.260130e+07 0.015079
40 34602 1.4955 9.364158e+09 4.1809 0 2.852866e+10 25 5.644980e+07 0.010797
40 34604 1.4955 4.169710e+09 1.2835 0 2.718943e+10 25 1.434270e+07 0.009799
40 34606 1.4955 1.174855e+09 0.0000 0 2.583365e+10 25 1.658536e+06 0.000000
40 34623 1.4955 1.066119e+09 0.0000 0 1.365984e+09 25 0.000000e+00 0.000000
40 35345 1.4955 1.925352e+11 2.7990 1 1.657562e+13 26 1.242255e+09 0.006926
40 35346 1.4955 1.167786e+10 10.2335 0 8.790457e+11 26 2.733206e+07 0.011325
40 35347 1.4955 3.396764e+10 13.8407 0 1.650707e+11 26 0.000000e+00 0.000000
40 35348 1.4955 3.061712e+10 13.0348 0 8.135166e+10 26 2.250368e+07 0.249650
40 35349 1.4955 2.880675e+10 0.0014 0 1.325938e+11 26 2.208236e+08 0.001756
40 35350 1.4955 9.982007e+09 2.4699 0 1.963959e+11 26 6.382581e+07 0.047438
40 35351 1.4955 1.867983e+10 9.4264 0 2.353690e+10 26 0.000000e+00 0.000000
40 35352 1.4955 6.560029e+09 0.3175 0 5.961288e+10 26 4.258518e+07 0.063688
40 35357 1.4955 4.923122e+09 8.8201 0 1.195086e+10 26 0.000000e+00 0.000000
40 35360 1.4955 4.829141e+09 0.0000 0 1.600498e+10 26 2.359937e+07 0.000000
40 35362 1.4955 3.952714e+09 4.7719 0 7.666765e+09 26 0.000000e+00 0.000000
40 35363 1.4955 1.673081e+09 3.4971 0 1.537337e+10 26 3.559316e+06 0.006374
40 35364 1.4955 3.265020e+09 0.0000 0 1.437152e+10 26 0.000000e+00 0.000000
40 35367 1.4955 2.921898e+09 0.0000 0 9.835626e+09 26 1.616780e+07 0.000000
40 35369 1.4955 2.666234e+09 0.8925 0 4.531195e+09 26 0.000000e+00 0.000000
40 35370 1.4955 1.324529e+09 0.0000 0 1.889145e+10 26 0.000000e+00 0.000000
40 35371 1.4955 1.213353e+09 0.0000 0 1.741735e+10 26 0.000000e+00 0.000000
40 35372 1.4955 2.393657e+09 0.9635 0 3.655044e+09 26 0.000000e+00 0.000000
40 35373 1.4955 1.337739e+09 2.1610 0 3.368292e+09 26 0.000000e+00 0.000000
40 35374 1.4955 1.903088e+09 0.0030 0 2.518630e+09 26 0.000000e+00 0.000000
40 35378 1.4955 1.311264e+09 0.0000 0 6.409864e+09 26 0.000000e+00 0.000000
40 35384 1.4955 1.476190e+09 0.0000 0 1.794525e+09 26 0.000000e+00 0.000000
40 35387 1.4955 1.286062e+09 0.3495 0 1.844347e+09 26 0.000000e+00 0.000000
40 35395 1.4955 1.128758e+09 0.0000 0 1.326821e+09 26 0.000000e+00 0.000000
40 35983 1.4955 8.845190e+10 4.9067 1 1.214650e+13 27 4.588857e+08 0.053804
40 35984 1.4955 8.507875e+10 12.4519 0 1.059076e+12 27 4.940372e+08 0.002190
40 35985 1.4955 4.808534e+10 23.5717 0 8.989470e+11 27 8.065997e+07 0.235675
40 35986 1.4955 2.585263e+10 14.4025 0 7.679034e+11 27 9.352752e+07 0.054567
40 35987 1.4955 5.312946e+10 0.0055 0 4.172766e+11 27 3.469826e+08 0.000584
40 35988 1.4955 4.308660e+10 0.0000 0 2.533530e+11 27 5.513254e+08 0.002416
40 35989 1.4955 2.324982e+10 4.2290 0 2.363175e+11 27 1.232208e+08 0.035025
40 35990 1.4955 1.827336e+10 7.2675 0 2.247061e+11 27 3.979402e+07 0.035097
40 35991 1.4955 1.165088e+10 3.5774 0 1.298991e+11 27 1.037525e+08 0.016000
40 35992 1.4955 7.344345e+09 1.9178 0 6.908409e+10 27 1.381314e+07 0.010294
40 35993 1.4955 1.916016e+09 0.5262 0 8.201212e+10 27 3.118075e+06 0.001907
40 35994 1.4955 1.594643e+09 0.6981 0 6.042032e+10 27 2.127658e+06 0.001641
40 35995 1.4955 1.079902e+09 0.2488 0 6.071167e+10 27 2.212867e+06 0.000281
40 35997 1.4955 2.315482e+09 1.3498 0 2.353658e+10 27 5.178422e+06 0.000449
40 35998 1.4955 1.114524e+09 0.2644 0 3.206738e+10 27 2.116096e+06 0.000170
40 36001 1.4955 4.256074e+09 3.3888 0 6.461260e+09 27 0.000000e+00 0.000000
40 36003 1.4955 2.456443e+09 8.1117 0 4.668664e+09 27 0.000000e+00 0.000000
40 36007 1.4955 1.562168e+09 0.0000 0 7.954727e+09 27 0.000000e+00 0.000000
40 36009 1.4955 1.659893e+09 1.5417 0 2.648847e+09 27 0.000000e+00 0.000000
40 36010 1.4955 1.039731e+09 23.8554 0 3.013604e+09 27 0.000000e+00 0.000000
40 36012 1.4955 1.208375e+09 1.9497 0 2.489742e+09 27 0.000000e+00 0.000000
40 36606 1.4955 1.392250e+11 1.8992 1 1.313713e+13 28 8.258694e+08 0.002494
40 36607 1.4955 4.906859e+10 43.5957 0 2.440845e+12 28 2.013670e+08 0.210888
40 36608 1.4955 1.738711e+10 16.5228 0 3.636666e+11 28 4.206608e+07 0.008928
40 36609 1.4955 1.263820e+10 7.2982 0 2.418645e+11 28 9.840057e+07 0.025296
40 36610 1.4955 2.719767e+10 0.0000 0 1.025296e+11 28 2.333323e+08 0.000126
40 36611 1.4955 1.327660e+10 11.1223 0 1.632099e+11 28 3.993074e+07 0.279480
40 36612 1.4955 5.313587e+09 0.7770 0 1.471446e+11 28 2.197242e+07 0.005487
40 36613 1.4955 1.020163e+10 0.6886 0 1.080602e+11 28 8.095456e+07 0.010048
40 36614 1.4955 6.286291e+09 4.9067 0 1.024349e+11 28 3.801183e+06 0.004914
40 36615 1.4955 1.671088e+09 2.0315 0 1.168821e+11 28 5.259720e+06 0.008660
40 36616 1.4955 4.142935e+09 2.5145 0 1.088255e+11 28 7.320073e+06 0.016785
40 36617 1.4955 7.735100e+09 0.5711 0 9.062203e+10 28 2.864638e+07 0.042429
40 36618 1.4955 5.877796e+09 2.1611 0 4.442939e+10 28 2.759478e+07 0.042538
40 36619 1.4955 9.471407e+09 0.0000 0 1.890737e+10 28 0.000000e+00 0.000000
40 36621 1.4955 1.031875e+09 0.4497 0 4.283626e+10 28 2.021931e+06 0.000476
40 36622 1.4955 1.718567e+09 2.6033 0 1.267913e+10 28 0.000000e+00 0.000000
40 36623 1.4955 1.124614e+09 0.0000 0 1.898264e+10 28 0.000000e+00 0.000000
40 36626 1.4955 1.614901e+09 1.3279 0 5.575143e+09 28 0.000000e+00 0.000000
40 36630 1.4955 2.018572e+09 0.0000 0 3.684165e+09 28 0.000000e+00 0.000000
40 36637 1.4955 1.463185e+09 0.0000 0 2.846712e+09 28 0.000000e+00 0.000000
40 36638 1.4955 1.760924e+09 1.8393 0 2.202950e+09 28 0.000000e+00 0.000000
40 36642 1.4955 1.562446e+09 0.0000 0 1.831692e+09 28 0.000000e+00 0.000000
40 36646 1.4955 1.061113e+09 0.0000 0 1.306663e+09 28 0.000000e+00 0.000000
40 37356 1.4955 1.046694e+11 10.2474 1 1.400378e+13 29 5.237007e+08 0.007636
40 37357 1.4955 1.187024e+11 1.2462 0 1.528887e+12 29 8.615718e+08 0.000408
40 37358 1.4955 4.421639e+10 0.0000 0 2.194574e+11 29 9.939957e+08 0.000137
40 37359 1.4955 1.154068e+10 8.0037 0 2.625469e+10 29 1.406252e+08 0.038838
40 37360 1.4955 1.969977e+09 0.2914 0 6.980588e+10 29 3.668543e+06 0.002416
40 37362 1.4955 5.288739e+09 0.0000 0 1.647016e+10 29 0.000000e+00 0.000000
40 37363 1.4955 1.591748e+09 0.1865 0 3.312337e+10 29 0.000000e+00 0.000000
40 37366 1.4955 1.800120e+09 0.0000 0 2.559601e+10 29 0.000000e+00 0.000000
40 37367 1.4955 3.490370e+09 5.8862 0 6.360630e+09 29 0.000000e+00 0.000000
40 37368 1.4955 1.354751e+09 0.0313 0 2.444169e+10 29 2.605224e+06 0.000000
40 37370 1.4955 2.999680e+09 2.4063 0 5.146615e+09 29 0.000000e+00 0.000000
40 38029 1.4955 1.595003e+11 0.8886 1 1.335391e+13 30 6.480412e+08 0.003981
40 38030 1.4955 2.450794e+10 7.3298 0 4.958623e+11 30 1.049781e+08 0.167505
40 38031 1.4955 1.656565e+10 15.0581 0 5.313457e+11 30 4.990882e+07 0.058986
40 38032 1.4955 3.096555e+10 12.9819 0 4.730948e+11 30 4.515712e+07 0.112658
40 38033 1.4955 1.528484e+10 2.4936 0 3.762872e+11 30 9.928466e+07 0.032819
40 38034 1.4955 3.191806e+10 30.8107 0 1.457256e+11 30 2.259869e+08 0.277687
40 38035 1.4955 1.001800e+10 9.2896 0 2.610087e+11 30 2.796105e+07 0.057444
40 38036 1.4955 9.053349e+09 1.5800 0 2.104361e+11 30 3.222387e+07 0.006204
40 38037 1.4955 5.532024e+09 3.6542 0 1.007552e+11 30 2.593375e+06 0.001279
40 38038 1.4955 1.436953e+09 0.7334 0 1.381796e+11 30 1.956866e+06 0.001230
40 38039 1.4955 1.190694e+09 1.2616 0 1.098432e+11 30 1.543072e+06 0.000616
40 38040 1.4955 1.486279e+10 0.0000 0 3.670459e+10 30 2.886890e+08 0.000013
40 38041 1.4955 1.462405e+09 0.7926 0 8.738743e+10 30 2.887667e+06 0.001210
40 38042 1.4955 1.886691e+09 1.2431 0 7.734565e+10 30 0.000000e+00 0.000000
40 38043 1.4955 1.028266e+09 0.5811 0 7.196093e+10 30 2.469869e+06 0.000545
40 38045 1.4955 1.598020e+09 0.4124 0 5.092767e+10 30 2.076117e+06 0.000197
40 38762 1.4955 1.489434e+11 0.0165 1 1.608960e+13 31 1.358189e+09 0.001610
40 38763 1.4955 5.181072e+10 5.7218 0 7.845819e+11 31 2.854049e+08 0.000488
40 38764 1.4955 5.546159e+10 32.6505 0 4.248020e+11 31 1.398903e+08 0.083405
40 38765 1.4955 9.155936e+09 1.2713 0 1.776397e+11 31 4.072631e+07 0.011292
40 38766 1.4955 9.092290e+09 0.4769 0 7.775125e+10 31 3.127150e+07 0.010504
40 38768 1.4955 1.718381e+09 0.8140 0 8.974886e+10 31 2.645429e+06 0.000396
40 38769 1.4955 1.454074e+09 1.0312 0 8.729147e+10 31 2.994866e+06 0.002147
40 38770 1.4955 7.535567e+09 3.2139 0 4.413102e+10 31 0.000000e+00 0.000000
40 38771 1.4955 1.979895e+09 0.7494 0 3.777754e+10 31 4.001915e+06 0.004181
40 38775 1.4955 2.447562e+09 5.7920 0 1.236361e+10 31 0.000000e+00 0.000000
40 38776 1.4955 1.723000e+09 0.0097 0 2.624251e+10 31 3.272506e+06 0.000001
40 38778 1.4955 1.010452e+09 0.0037 0 1.804302e+10 31 0.000000e+00 0.000000
40 38792 1.4955 1.132993e+09 0.0000 0 1.274411e+09 31 0.000000e+00 0.000000
40 39405 1.4955 4.542160e+10 0.5110 1 5.986130e+12 32 2.986428e+08 0.003918
40 39406 1.4955 9.472562e+10 0.0961 0 2.443453e+12 32 8.374108e+08 0.002930
40 39407 1.4955 9.337320e+10 7.8205 0 2.274680e+12 32 4.947677e+08 0.005973
40 39408 1.4955 3.882731e+10 0.0023 0 1.008873e+12 32 3.012661e+08 0.000130
40 39409 1.4955 3.977345e+09 4.0657 0 1.881550e+11 32 5.750076e+06 0.002208
40 39410 1.4955 2.958565e+09 2.8766 0 1.451283e+11 32 3.186890e+06 0.000047
40 39411 1.4955 1.983295e+09 1.1067 0 1.592559e+11 32 1.998488e+06 0.001353
40 39412 1.4955 1.458254e+10 15.6449 0 5.619687e+10 32 5.135241e+07 0.046979
40 39413 1.4955 2.785778e+09 3.8077 0 1.065272e+11 32 3.733672e+06 0.002436
40 39414 1.4955 1.224264e+10 0.1641 0 1.522673e+10 32 0.000000e+00 0.000000
40 39415 1.4955 5.791386e+09 0.0240 0 1.062425e+10 32 0.000000e+00 0.000000
40 39420 1.4955 5.588597e+09 0.0000 0 6.216575e+09 32 0.000000e+00 0.000000
40 39423 1.4955 5.534579e+09 0.4070 0 5.789577e+09 32 0.000000e+00 0.000000
40 39425 1.4955 1.042585e+09 0.7810 0 1.405354e+10 32 0.000000e+00 0.000000
40 40076 1.4955 1.265025e+11 0.0676 1 1.379618e+13 33 1.050870e+09 0.000870
40 40077 1.4955 4.069941e+10 0.0000 0 6.457267e+11 33 4.205740e+08 0.000787
40 40078 1.4955 8.842170e+09 4.8283 0 3.590455e+11 33 3.778832e+07 0.023000
40 40079 1.4955 1.286552e+10 3.7458 0 1.417609e+11 33 5.151922e+07 0.034489
40 40080 1.4955 1.634731e+10 2.7528 0 1.143471e+11 33 1.131249e+08 0.066506
40 40081 1.4955 1.560735e+10 5.5107 0 1.096721e+11 33 1.137828e+08 0.102923
40 40082 1.4955 4.262615e+09 1.6083 0 8.282230e+10 33 2.722042e+06 0.001152
40 40083 1.4955 9.520718e+09 1.3629 0 3.945713e+10 33 7.318530e+07 0.011614
40 40084 1.4955 3.949101e+09 0.6134 0 6.011834e+10 33 2.297495e+07 0.002776
40 40085 1.4955 2.876483e+09 0.5222 0 7.190883e+10 33 8.583141e+06 0.001630
40 40086 1.4955 3.134592e+09 0.4535 0 7.819819e+10 33 9.993585e+06 0.002766
40 40087 1.4955 4.274642e+09 1.4126 0 5.000320e+10 33 4.083156e+06 0.000255
40 40088 1.4955 2.940259e+09 0.7519 0 5.184092e+10 33 5.791260e+06 0.005829
40 40089 1.4955 5.028547e+09 2.5508 0 2.323139e+10 33 1.314686e+07 0.038511
40 40094 1.4955 2.834546e+09 0.0000 0 3.395561e+09 33 0.000000e+00 0.000000
40 40101 1.4955 1.001916e+09 0.0000 0 8.037220e+09 33 0.000000e+00 0.000000
40 40730 1.4955 1.339567e+11 0.0044 1 1.226849e+13 34 7.508116e+08 0.000508
40 40731 1.4955 4.948999e+10 3.5244 0 1.370237e+12 34 3.721068e+08 0.007783
40 40732 1.4955 4.234584e+10 0.0021 0 7.481910e+11 34 5.856892e+08 0.002246
40 40733 1.4955 2.098687e+10 3.6091 0 3.593582e+11 34 1.478346e+08 0.071174
40 40734 1.4955 2.614241e+10 4.1983 0 3.228110e+11 34 7.018254e+07 0.001703
40 40735 1.4955 1.114665e+10 3.6665 0 3.105776e+11 34 4.827782e+07 0.012394
40 40736 1.4955 6.214215e+09 3.5682 0 2.770136e+11 34 3.240488e+07 0.018663
40 40737 1.4955 1.097936e+09 1.5648 0 1.266253e+11 34 2.716924e+06 0.001512
40 40739 1.4955 1.376241e+09 1.0221 0 9.716986e+10 34 1.911751e+06 0.000214
40 40740 1.4955 1.249647e+09 0.8541 0 9.852600e+10 34 3.133393e+06 0.000500
40 40741 1.4955 2.134584e+09 1.9713 0 4.653271e+10 34 9.731724e+06 0.002501
40 40742 1.4955 5.191365e+09 8.7804 0 1.989471e+10 34 2.963857e+07 0.060760
40 40745 1.4955 1.299358e+09 0.1974 0 2.885980e+10 34 1.811580e+06 0.000024
40 40747 1.4955 1.666742e+09 0.0733 0 1.831490e+10 34 0.000000e+00 0.000000
40 41397 1.4955 1.289963e+11 2.2706 1 1.014689e+13 35 8.153649e+08 0.001644
40 41398 1.4955 7.521598e+10 5.7186 0 3.200461e+12 35 4.949294e+08 0.000585
40 41399 1.4955 2.483808e+10 0.0000 0 7.267608e+11 35 3.881476e+08 0.000221
40 41400 1.4955 4.242195e+10 0.0000 0 1.934474e+11 35 0.000000e+00 0.000000
40 41401 1.4955 1.805990e+10 3.2315 0 2.593232e+11 35 7.357832e+07 0.052582
40 41402 1.4955 2.573843e+10 13.1432 0 9.019118e+10 35 2.834522e+08 0.235427
40 41403 1.4955 4.557695e+09 1.8833 0 6.239019e+10 35 4.164901e+06 0.002089
40 41405 1.4955 8.165706e+09 0.7028 0 3.760094e+10 35 0.000000e+00 0.000000
40 41407 1.4955 3.746045e+09 0.2354 0 1.637480e+10 35 0.000000e+00 0.000000
40 41412 1.4955 2.607416e+09 6.4381 0 5.017852e+09 35 0.000000e+00 0.000000
40 41413 1.4955 3.077983e+09 0.0000 0 3.808687e+09 35 0.000000e+00 0.000000
40 41421 1.4955 1.340547e+09 0.0000 0 7.923814e+09 35 0.000000e+00 0.000000
40 42018 1.4955 1.212825e+11 0.1422 1 1.327991e+13 36 1.416465e+09 0.000892
40 42019 1.4955 3.608660e+10 0.0087 0 7.004408e+11 36 3.969386e+08 0.021230
40 42020 1.4955 3.699080e+10 5.7957 0 3.608728e+11 36 2.065142e+08 0.072257
40 42021 1.4955 1.362486e+10 1.5575 0 4.281751e+11 36 9.852401e+07 0.019711
40 42022 1.4955 4.917040e+10 1.1802 0 1.078143e+11 36 0.000000e+00 0.000000
40 42023 1.4955 4.553541e+09 1.5378 0 2.524606e+11 36 1.457656e+07 0.015554
40 42024 1.4955 3.116518e+09 4.7231 0 1.864978e+11 36 3.201570e+06 0.002927
40 42025 1.4955 4.917432e+09 1.8518 0 7.103071e+10 36 5.776547e+06 0.007280
40 42026 1.4955 6.576116e+09 0.8212 0 5.636382e+10 36 2.076799e+07 0.023209
40 42027 1.4955 3.818661e+09 0.9817 0 6.105385e+10 36 3.687600e+06 0.003348
40 42030 1.4955 1.704160e+09 0.5726 0 3.469488e+10 36 2.602236e+06 0.001328
40 42672 1.4955 1.290393e+11 0.7889 1 1.190378e+13 37 1.368132e+09 0.048155
40 42673 1.4955 3.369422e+10 3.8362 0 1.435230e+12 37 2.753615e+08 0.005572
40 42674 1.4955 3.676757e+09 1.2447 0 2.527485e+11 37 1.422645e+07 0.007236
40 42675 1.4955 2.100391e+10 17.6709 0 1.565092e+11 37 5.859274e+07 0.108101
40 42676 1.4955 8.319679e+09 4.4883 0 1.301068e+11 37 3.666706e+06 0.000875
40 42677 1.4955 1.202997e+10 3.3258 0 1.181527e+11 37 4.856515e+07 0.021248
40 42678 1.4955 8.841609e+09 4.4980 0 1.404790e+11 37 6.212740e+06 0.002094
40 42679 1.4955 1.360743e+10 1.7267 0 4.357065e+10 37 0.000000e+00 0.000000
40 42680 1.4955 1.710282e+09 0.9264 0 8.522455e+10 37 2.079903e+06 0.000827
40 42681 1.4955 8.911179e+09 3.4736 0 3.507977e+10 37 6.706794e+07 0.054767
40 42682 1.4955 1.366130e+09 0.3773 0 5.071645e+10 37 2.242439e+06 0.000641
40 42685 1.4955 1.184130e+09 0.2445 0 3.515899e+10 37 2.381659e+06 0.001178
40 42687 1.4955 1.097762e+09 0.0000 0 3.157359e+10 37 1.861252e+06 0.000000
40 42689 1.4955 1.855457e+09 0.0000 0 1.340517e+10 37 0.000000e+00 0.000000
40 43334 1.4955 1.099897e+11 0.0000 1 9.421815e+12 38 6.287697e+08 0.001325
40 43335 1.4955 1.164364e+11 16.0809 0 3.151545e+12 38 5.045634e+08 0.000343
40 43336 1.4955 8.158529e+09 4.9419 0 2.492363e+11 38 1.297944e+07 0.005050
40 43337 1.4955 3.796263e+09 1.5185 0 2.013316e+11 38 5.564904e+06 0.003529
40 43338 1.4955 5.763386e+09 2.8416 0 1.286386e+11 38 2.309838e+07 0.006985
40 43339 1.4955 2.063462e+10 4.9713 0 5.196911e+10 38 1.463038e+08 0.044833
40 43340 1.4955 2.282790e+09 2.6697 0 1.080175e+11 38 3.046431e+06 0.004904
40 43974 1.4955 1.939774e+11 24.4711 1 1.346094e+13 39 4.322809e+08 0.001644
40 43975 1.4955 6.978562e+10 0.0273 0 1.523456e+11 39 8.896460e+08 0.035093
40 43976 1.4955 1.967523e+10 3.6943 0 1.908378e+11 39 1.566145e+08 0.037368
40 43977 1.4955 2.217454e+10 0.0000 0 1.625050e+11 39 3.248144e+08 0.000050
